'0:00.000',-9.19
'0:00.004',-6.94
'0:00.008',-4.64
'0:00.012',-2.7
'0:00.016',-1.52
'0:00.020',-0.69
'0:00.023',0.41
'0:00.027',1.12
'0:00.031',0.94
'0:00.035',0.77
'0:00.039',0.7
'0:00.043',0.79
'0:00.047',1.21
'0:00.051',1.42
'0:00.055',1.26
'0:00.059',1.44
'0:00.063',1.61
'0:00.066',1.78
'0:00.070',2.16
'0:00.074',2.49
'0:00.078',2.63
'0:00.082',2.79
'0:00.086',3.71
'0:00.090',4.62
'0:00.094',5
'0:00.098',5.29
'0:00.102',5.73
'0:00.105',5.72
'0:00.109',5.4
'0:00.113',5.31
'0:00.117',5.34
'0:00.121',5.02
'0:00.125',4.8
'0:00.129',4.8
'0:00.133',4.88
'0:00.137',4.69
'0:00.141',3.86
'0:00.145',2.84
'0:00.148',1.84
'0:00.152',1.26
'0:00.156',0.72
'0:00.160',0.13
'0:00.164',-0.07
'0:00.168',0.19
'0:00.172',0.73
'0:00.176',0.94
'0:00.180',1.31
'0:00.184',1.8
'0:00.188',1.87
'0:00.191',1.44
'0:00.195',1.2
'0:00.199',1.4
'0:00.203',1.89
'0:00.207',2.03
'0:00.211',1.7
'0:00.215',1.09
'0:00.219',0.21
'0:00.223',-0.45
'0:00.227',-0.46
'0:00.230',-0.6
'0:00.234',-1.15
'0:00.238',-1.8
'0:00.242',-2.09
'0:00.246',-1.91
'0:00.250',-1.6
'0:00.254',-1.31
'0:00.258',-1.23
'0:00.262',-1.72
'0:00.266',-2.34
'0:00.270',-2.27
'0:00.273',-1.08
'0:00.277',-0.11
'0:00.281',-0.12
'0:00.285',-0.14
'0:00.289',0.95
'0:00.293',2.59
'0:00.297',3.1
'0:00.301',4.2
'0:00.305',6.83
'0:00.309',9.44
'0:00.313',10.4
'0:00.316',8.51
'0:00.320',3.65
'0:00.324',-2.52
'0:00.328',-8
'0:00.332',-11.3
'0:00.336',-11.83
'0:00.340',-10.63
'0:00.344',-8.51
'0:00.348',-6.51
'0:00.352',-4.95
'0:00.355',-4.01
'0:00.359',-3.16
'0:00.363',-2.68
'0:00.367',-2.6
