'0:00.000',2.98
'0:00.004',6.27
'0:00.008',8.52
'0:00.012',8.15
'0:00.016',5.33
'0:00.020',1.11
'0:00.023',-2.67
'0:00.027',-4.92
'0:00.031',-5.84
'0:00.035',-5.61
'0:00.039',-4.64
'0:00.043',-3.61
'0:00.047',-2.8
'0:00.051',-2.41
'0:00.055',-2.11
'0:00.059',-2
'0:00.063',-2.02
'0:00.066',-1.89
'0:00.070',-1.43
'0:00.074',-1.02
'0:00.078',-0.72
'0:00.082',-0.57
'0:00.086',-0.44
'0:00.090',-0.46
'0:00.094',-0.33
'0:00.098',-0.13
'0:00.102',0.13
'0:00.105',0.52
'0:00.109',0.92
'0:00.113',1.34
'0:00.117',1.68
'0:00.121',2.07
'0:00.125',2.51
'0:00.129',2.84
'0:00.133',3.08
'0:00.137',3.31
'0:00.141',3.15
'0:00.145',2.79
'0:00.148',2.62
'0:00.152',2.45
'0:00.156',2.15
'0:00.160',1.84
'0:00.164',1.39
'0:00.168',1.05
'0:00.172',0.7
'0:00.176',0.37
'0:00.180',0.08
'0:00.184',-0.2
'0:00.188',-0.36
'0:00.191',-0.23
'0:00.195',-0.01
'0:00.199',0.19
'0:00.203',0.36
'0:00.207',0.6
'0:00.211',0.69
'0:00.215',0.6
'0:00.219',0.56
'0:00.223',0.6
'0:00.227',0.61
'0:00.230',0.52
'0:00.234',0.36
'0:00.238',0.14
'0:00.242',-0.14
'0:00.246',-0.46
'0:00.250',-0.82
'0:00.254',-1.21
'0:00.258',-1.64
'0:00.262',-2.08
'0:00.266',-2.32
'0:00.270',-2.52
'0:00.273',-2.66
'0:00.277',-2.86
'0:00.281',-3.05
'0:00.285',-3.17
'0:00.289',-3.21
'0:00.293',-3.16
'0:00.297',-3.09
'0:00.301',-3.11
'0:00.305',-3.18
'0:00.309',-3.27
'0:00.313',-3.37
'0:00.316',-3.65
'0:00.320',-4.01
'0:00.324',-4.16
'0:00.328',-3.81
'0:00.332',-2.63
'0:00.336',-0.06
'0:00.340',3.34
'0:00.344',6.28
'0:00.348',7.37
'0:00.352',5.85
'0:00.355',2.46
'0:00.359',-1.58
'0:00.363',-4.92
'0:00.367',-6.8
'0:00.371',-7.35
'0:00.375',-7
'0:00.379',-6.17
'0:00.383',-5.24
'0:00.387',-4.38
'0:00.391',-3.79
'0:00.395',-3.31
'0:00.398',-3
'0:00.402',-2.69
'0:00.406',-2.34
'0:00.410',-1.96
'0:00.414',-1.82
'0:00.418',-1.66
'0:00.422',-1.29
'0:00.426',-0.96
'0:00.430',-0.75
'0:00.434',-0.57
'0:00.438',-0.33
'0:00.441',-0.07
