'0:00.000',1.89
'0:00.004',1.21
'0:00.008',0.95
'0:00.012',1
'0:00.016',1.05
'0:00.020',0.91
'0:00.023',0.47
'0:00.027',-0.09
'0:00.031',-0.38
'0:00.035',-0.46
'0:00.039',-0.63
'0:00.043',-0.78
'0:00.047',-0.7
'0:00.051',-0.56
'0:00.055',-0.51
'0:00.059',-0.7
'0:00.063',-0.8
'0:00.066',-0.72
'0:00.070',-0.51
'0:00.074',-0.22
'0:00.078',0.07
'0:00.082',0.22
'0:00.086',0.16
'0:00.090',0.1
'0:00.094',0.15
'0:00.098',0.23
'0:00.102',0.22
'0:00.105',0.02
'0:00.109',-0.04
'0:00.113',-0.12
'0:00.117',0
'0:00.121',0.21
'0:00.125',0.35
'0:00.129',0.32
'0:00.133',-0.16
'0:00.137',-0.79
'0:00.141',-1.13
'0:00.145',-1.16
'0:00.148',-1.36
'0:00.152',-1.62
'0:00.156',-1.63
'0:00.160',-1.48
'0:00.164',-1.26
'0:00.168',-1.14
'0:00.172',-0.87
'0:00.176',-0.7
'0:00.180',-0.7
'0:00.184',-1.06
'0:00.188',-1.52
'0:00.191',-1.84
'0:00.195',-1.61
'0:00.199',-0.63
'0:00.203',1.29
'0:00.207',3.88
'0:00.211',6.5
'0:00.215',8.68
'0:00.219',9.36
'0:00.223',6.47
'0:00.227',0.99
'0:00.230',-4.06
'0:00.234',-7.6
'0:00.238',-9.2
'0:00.242',-9.02
'0:00.246',-7.64
'0:00.250',-5.7
'0:00.254',-3.9
'0:00.258',-2.45
'0:00.262',-2.41
'0:00.266',-2.41
'0:00.270',-2.41
'0:00.273',-2.41
'0:00.277',-2.41
'0:00.281',-2.41
'0:00.285',-2.41
'0:00.289',0.83
'0:00.293',1.22
'0:00.297',1.46
'0:00.301',1.61
'0:00.305',1.61
'0:00.309',1.64
'0:00.313',1.61
'0:00.316',1.54
'0:00.320',1.47
'0:00.324',1.56
'0:00.328',1.73
'0:00.332',1.76
'0:00.336',1.86
'0:00.340',1.98
'0:00.344',2.01
'0:00.348',2.26
'0:00.352',2.55
'0:00.355',2.64
'0:00.359',2.77
'0:00.363',3.16
'0:00.367',3.65
'0:00.371',4.02
'0:00.375',4.36
'0:00.379',4.39
'0:00.383',4.41
'0:00.387',4.34
'0:00.391',4.34
'0:00.395',4.1
'0:00.398',3.8
'0:00.402',3.97
'0:00.406',4.12
'0:00.410',4.03
'0:00.414',3.69
'0:00.418',3.13
'0:00.422',2.62
'0:00.426',2.11
'0:00.430',1.64
'0:00.434',1.23
'0:00.438',0.81
'0:00.441',0.49
'0:00.445',0.25
'0:00.449',-0.02
'0:00.453',-0.21
'0:00.457',-0.33
'0:00.461',-0.43
'0:00.465',-0.36
'0:00.469',-0.22
'0:00.473',-0.12
'0:00.477',-0.09
'0:00.480',0
'0:00.484',0.13
'0:00.488',0.13
'0:00.492',0.15
'0:00.496',0.18
'0:00.500',0.46
'0:00.504',0.78
'0:00.508',0.88
'0:00.512',0.98
'0:00.516',1.15
'0:00.520',1.25
'0:00.523',1.22
'0:00.527',1.04
'0:00.531',0.81
'0:00.535',0.59
'0:00.539',0.38
'0:00.543',0.01
'0:00.547',-0.54
'0:00.551',-1.19
'0:00.555',-1.8
'0:00.559',-2.04
'0:00.563',-1.99
'0:00.566',-1.97
'0:00.570',-2.06
'0:00.574',-2.05
'0:00.578',-1.97
'0:00.582',-1.83
'0:00.586',-1.75
'0:00.590',-1.92
'0:00.594',-2.21
'0:00.598',-2.35
'0:00.602',-2
'0:00.605',-1.02
'0:00.609',0.58
'0:00.613',2.51
'0:00.617',4.37
'0:00.621',5.98
'0:00.625',6.58
'0:00.629',6.58
'0:00.633',-3.68
'0:00.637',-8.18
'0:00.641',-9.95
'0:00.645',-10.98
'0:00.648',-10.29
'0:00.652',-8.65
'0:00.656',-6.75
'0:00.660',-4.89
'0:00.664',-3.35
'0:00.668',-2.29
'0:00.672',-1.83
'0:00.676',-1.56
'0:00.680',-1.24
'0:00.684',-0.86
'0:00.688',-0.72
'0:00.691',-0.66
'0:00.695',-0.66
'0:00.699',-0.49
'0:00.703',-0.22
'0:00.707',-0.09
'0:00.711',-0.19
'0:00.715',-0.21
'0:00.719',0
'0:00.723',0.15
'0:00.727',0.01
'0:00.730',-0.04
'0:00.734',0.15
'0:00.738',0.29
'0:00.742',0.44
'0:00.746',0.71
'0:00.750',0.87
'0:00.754',1.05
'0:00.758',1.31
'0:00.762',1.61
'0:00.766',2.04
'0:00.770',2.56
'0:00.773',2.88
'0:00.777',2.83
'0:00.781',2.75
'0:00.785',2.83
'0:00.789',2.88
'0:00.793',2.88
'0:00.797',3.07
'0:00.801',3.29
'0:00.805',3.37
'0:00.809',3.2
'0:00.813',2.62
'0:00.816',2.04
'0:00.820',1.5
'0:00.824',1.08
'0:00.828',0.71
'0:00.832',0.12
'0:00.836',-0.53
'0:00.840',-1.15
'0:00.844',-1.59
'0:00.848',-1.96
'0:00.852',-2.28
'0:00.855',-2.58
'0:00.859',-2.7
'0:00.863',-2.61
'0:00.867',-2.25
'0:00.871',-1.71
'0:00.875',-1.2
'0:00.879',-0.95
'0:00.883',-0.75
'0:00.887',-0.66
'0:00.891',-0.74
'0:00.895',-0.78
