'0:00.000',-508.334
'0:00.004',-452.772
'0:00.008',-369.428
'0:00.012',-315.595
'0:00.016',-305.593
'0:00.020',-317.447
'0:00.023',-313.619
'0:00.027',-305.099
'0:00.031',-256.575
'0:00.035',-242.746
'0:00.039',-262.995
'0:00.043',-272.997
'0:00.047',-270.774
'0:00.051',-229.041
'0:00.055',-214.224
'0:00.059',-211.755
'0:00.063',-218.792
'0:00.066',-204.47
'0:00.070',-168.416
'0:00.074',-137.301
'0:00.078',-129.769
'0:00.082',-194.839
'0:00.086',-227.682
'0:00.090',-183.479
'0:00.094',-114.459
'0:00.098',-43.833
'0:00.102',-20.867
'0:00.105',-30.374
'0:00.109',-46.796
'0:00.113',2.84
'0:00.117',65.07
'0:00.121',100.383
'0:00.125',126.806
'0:00.129',147.302
'0:00.133',167.058
'0:00.137',165.453
'0:00.141',151.377
'0:00.145',143.598
'0:00.148',161.378
'0:00.152',149.525
'0:00.156',119.891
'0:00.160',106.68
'0:00.164',94.209
'0:00.168',93.468
'0:00.172',83.467
'0:00.176',72.602
'0:00.180',44.08
'0:00.184',30.004
'0:00.188',-19.015
'0:00.191',-104.704
'0:00.195',-113.965
'0:00.199',-87.171
'0:00.203',-46.179
'0:00.207',-29.263
'0:00.211',-40.252
'0:00.215',-104.21
'0:00.219',-139.77
'0:00.223',-139.77
'0:00.227',-132.485
'0:00.230',-112.236
'0:00.234',-121.126
'0:00.238',-134.955
'0:00.242',-166.44
'0:00.246',-163.477
'0:00.250',-147.919
'0:00.254',-140.264
'0:00.258',-149.525
'0:00.262',-177.8
'0:00.266',-176.935
'0:00.270',-165.453
'0:00.273',-158.662
'0:00.277',-149.278
'0:00.281',-174.836
'0:00.285',-174.343
'0:00.289',-165.453
'0:00.293',-144.586
'0:00.297',-164.835
'0:00.301',-171.379
'0:00.305',-171.873
'0:00.309',-166.193
'0:00.313',-161.625
'0:00.316',-163.724
'0:00.320',-169.157
'0:00.324',-170.268
'0:00.328',-150.512
'0:00.332',-147.055
'0:00.336',-178.047
'0:00.340',-195.827
'0:00.344',-199.037
'0:00.348',-199.901
'0:00.352',-197.185
'0:00.355',-225.213
'0:00.359',-240.4
'0:00.363',-259.785
'0:00.367',-247.685
'0:00.371',-247.685
'0:00.375',-258.427
'0:00.379',-223.608
'0:00.383',-227.435
'0:00.387',-230.646
'0:00.391',-228.794
'0:00.395',-240.03
'0:00.398',-238.178
'0:00.402',-257.069
'0:00.406',-260.526
'0:00.410',-275.713
'0:00.414',-271.638
'0:00.418',-270.033
'0:00.422',-272.379
'0:00.426',-290.53
'0:00.430',-289.172
'0:00.434',-286.702
'0:00.438',-286.208
'0:00.441',-287.566
'0:00.445',-273.244
'0:00.449',-272.75
'0:00.453',-285.344
'0:00.457',-282.998
'0:00.461',-285.097
'0:00.465',-288.307
'0:00.469',-303.371
'0:00.473',-299.42
'0:00.477',-329.053
'0:00.480',-361.403
'0:00.484',-395.357
'0:00.488',-320.163
'0:00.492',-214.471
'0:00.496',-133.597
'0:00.500',-60.501
'0:00.504',-21.484
'0:00.508',131.992
'0:00.512',199.037
'0:00.516',280.282
'0:00.520',326.83
'0:00.523',106.68
'0:00.527',-246.821
'0:00.531',-403.754
'0:00.535',-394.246
'0:00.539',-320.657
'0:00.543',-251.142
'0:00.547',-212.248
'0:00.551',-235.461
'0:00.555',-265.094
'0:00.559',-278.059
'0:00.563',-269.169
'0:00.566',-220.398
