'0:00.000',1.74
'0:00.004',1.54
'0:00.008',1.4
'0:00.012',1.27
'0:00.016',1.16
'0:00.020',0.98
'0:00.023',0.65
'0:00.027',0.4
'0:00.031',0.37
'0:00.035',0.44
'0:00.039',0.56
'0:00.043',0.73
'0:00.047',1.09
'0:00.051',1.36
'0:00.055',1.43
'0:00.059',1.49
'0:00.063',1.49
'0:00.066',1.56
'0:00.070',1.5
'0:00.074',1.2
'0:00.078',0.81
'0:00.082',0.58
'0:00.086',0.59
'0:00.090',0.56
'0:00.094',0.4
'0:00.098',0.18
'0:00.102',-0.04
'0:00.105',-0.24
'0:00.109',-0.36
'0:00.113',-0.5
'0:00.117',-0.67
'0:00.121',-0.96
'0:00.125',-1.26
'0:00.129',-1.26
'0:00.133',-0.91
'0:00.137',0.13
'0:00.141',1.8
'0:00.145',4.08
'0:00.148',6.68
'0:00.152',8.38
'0:00.156',7.67
'0:00.160',4.93
'0:00.164',1.56
'0:00.168',-0.99
'0:00.172',-2.5
'0:00.176',-3.15
'0:00.180',-3.24
'0:00.184',-3.13
'0:00.188',-2.9
'0:00.191',-2.58
'0:00.195',-2.28
'0:00.199',-1.93
'0:00.203',-1.57
'0:00.207',-1.32
'0:00.211',-1.21
'0:00.215',-1.2
'0:00.219',-1.05
'0:00.223',-0.81
'0:00.227',-0.37
'0:00.230',-0.01
'0:00.234',0.23
'0:00.238',0.68
'0:00.242',1.07
'0:00.246',1.26
'0:00.250',1.74
'0:00.254',2.28
'0:00.258',2.56
'0:00.262',2.73
'0:00.266',2.9
'0:00.270',2.76
'0:00.273',2.29
'0:00.277',1.64
'0:00.281',1.18
'0:00.285',0.87
'0:00.289',0.82
'0:00.293',1.25
'0:00.297',2.13
'0:00.301',2.87
'0:00.305',2.99
'0:00.309',2.97
'0:00.313',3.66
'0:00.316',4.38
'0:00.320',3.81
'0:00.324',2.59
'0:00.328',1.35
'0:00.332',0.22
'0:00.336',-0.29
'0:00.340',-0.1
'0:00.344',0.22
'0:00.348',0.06
'0:00.352',-0.05
'0:00.355',0.19
'0:00.359',0.24
'0:00.363',0.72
'0:00.367',1.52
'0:00.371',1.67
'0:00.375',1.39
'0:00.379',1.81
'0:00.383',2.24
'0:00.387',1.78
'0:00.391',1.26
'0:00.395',0.89
'0:00.398',0.47
'0:00.402',0.29
'0:00.406',0.6
'0:00.410',0.74
'0:00.414',-0.4
'0:00.418',-1.82
'0:00.422',-1.79
'0:00.426',-0.36
'0:00.430',0.65
'0:00.434',0.04
'0:00.438',-0.95
'0:00.441',-1.44
'0:00.445',-1.27
'0:00.449',-1.51
'0:00.453',-2.42
'0:00.457',-2.85
'0:00.461',-1.8
'0:00.465',0.93
'0:00.469',4.39
'0:00.473',7.2
'0:00.477',7.48
'0:00.480',5.16
'0:00.484',1.92
'0:00.488',-0.72
'0:00.492',-2.47
'0:00.496',-3.65
'0:00.500',-4.17
'0:00.504',-4.14
'0:00.508',-3.81
'0:00.512',-3.61
'0:00.516',-3.49
'0:00.520',-3.29
'0:00.523',-2.91
'0:00.527',-2.16
'0:00.531',-1.51
'0:00.535',-1.42
'0:00.539',-0.52
'0:00.543',1.74
'0:00.547',2.42
'0:00.551',-0.25
'0:00.555',-3.2
'0:00.559',-4.35
'0:00.563',-4.13
'0:00.566',-3.15
'0:00.570',-2.24
'0:00.574',-1.69
'0:00.578',-1.14
'0:00.582',-0.6
'0:00.586',-0.25
'0:00.590',0.07
'0:00.594',0.45
'0:00.598',0.93
'0:00.602',1.34
'0:00.605',1.47
'0:00.609',1.65
'0:00.613',1.89
'0:00.617',2.18
'0:00.621',2.48
'0:00.625',2.58
'0:00.629',2.57
'0:00.633',2.51
'0:00.637',2.49
'0:00.641',2.35
'0:00.645',2.08
'0:00.648',1.77
'0:00.652',1.45
'0:00.656',1.27
'0:00.660',1.05
'0:00.664',0.85
'0:00.668',0.78
'0:00.672',0.64
'0:00.676',0.56
'0:00.680',0.49
'0:00.684',0.41
'0:00.688',0.48
'0:00.691',0.74
'0:00.695',0.93
'0:00.699',0.67
'0:00.703',0.27
'0:00.707',-0.08
'0:00.711',-0.19
'0:00.715',-0.19
'0:00.719',-0.27
'0:00.723',-0.37
'0:00.727',-0.56
'0:00.730',-0.82
'0:00.734',-1.06
'0:00.738',-1.23
'0:00.742',-1.31
'0:00.746',-1.25
'0:00.750',-1.29
'0:00.754',-1.26
'0:00.758',-1.38
'0:00.762',-1.74
'0:00.766',-2.04
'0:00.770',-1.85
'0:00.773',-1.36
'0:00.777',-0.35
'0:00.781',1.26
'0:00.785',3.45
'0:00.789',5.69
'0:00.793',6.7
'0:00.797',5.43
'0:00.801',2.5
'0:00.805',-0.6
'0:00.809',-2.67
'0:00.813',-3.9
'0:00.816',-4.35
'0:00.820',-4.26
'0:00.824',-3.96
'0:00.828',-3.78
'0:00.832',-3.59
'0:00.836',-3.52
'0:00.840',-3.36
'0:00.844',-3.01
'0:00.848',-2.62
'0:00.852',-2.28
'0:00.855',-1.96
'0:00.859',-1.76
'0:00.863',-1.72
'0:00.867',-1.58
'0:00.871',-1.36
'0:00.875',-1.29
'0:00.879',-1.32
'0:00.883',-1.24
'0:00.887',-1.1
'0:00.891',-0.97
'0:00.895',-0.79
'0:00.898',-0.51
'0:00.902',-0.22
'0:00.906',0.19
'0:00.910',0.51
'0:00.914',0.75
'0:00.918',1.23
'0:00.922',1.75
'0:00.926',2.23
'0:00.930',2.62
'0:00.934',2.8
'0:00.938',2.87
'0:00.941',2.81
'0:00.945',2.78
'0:00.949',2.95
'0:00.953',3.17
'0:00.957',2.82
'0:00.961',2.1
'0:00.965',1.36
'0:00.969',0.65
'0:00.973',0.48
'0:00.977',0.56
'0:00.980',0.33
'0:00.984',-0.22
'0:00.988',-0.43
'0:00.992',-0.15
'0:00.996',-0.25
'0:01.000',-0.29
'0:01.004',0.28
'0:01.008',0.76
'0:01.012',0.6
'0:01.016',-0.19
'0:01.020',-0.85
'0:01.023',-1.14
'0:01.027',-1.1
'0:01.031',-0.9
'0:01.035',-0.94
'0:01.039',-1.07
'0:01.043',-1.05
'0:01.047',-0.65
'0:01.051',-0.66
'0:01.055',-1.58
'0:01.059',-2.18
'0:01.063',-2.12
'0:01.066',-1.9
'0:01.070',-2.37
'0:01.074',-2.86
'0:01.078',-2.99
'0:01.082',-3.02
'0:01.086',-2.88
'0:01.090',-2.26
'0:01.094',-1.33
'0:01.098',-0.7
'0:01.102',-0.16
'0:01.105',1.69
'0:01.109',5.28
'0:01.113',7.82
'0:01.117',6.11
'0:01.121',2.54
'0:01.125',-0.56
'0:01.129',-2.71
'0:01.133',-3.48
'0:01.137',-3.34
'0:01.141',-3.84
'0:01.145',-4.97
'0:01.148',-5.38
'0:01.152',-4.75
'0:01.156',-3.4
'0:01.160',-1.99
'0:01.164',-1.49
'0:01.168',-1.5
'0:01.172',-2.33
'0:01.176',-3.41
'0:01.180',-3.51
'0:01.184',-3.08
'0:01.188',-2.81
'0:01.191',-2.43
'0:01.195',-1.93
'0:01.199',-1.5
'0:01.203',-0.85
'0:01.207',0.47
'0:01.211',1.35
'0:01.215',2.09
'0:01.219',2.43
'0:01.223',0.81
'0:01.227',-1.01
'0:01.230',-1.58
'0:01.234',-1.23
'0:01.238',-1.34
'0:01.242',-1.37
'0:01.246',-0.65
'0:01.250',0.29
'0:01.254',1.15
'0:01.258',1.79
'0:01.262',2.08
'0:01.266',2.12
'0:01.270',2.08
'0:01.273',1.99
'0:01.277',1.86
'0:01.281',1.57
'0:01.285',1.14
'0:01.289',0.75
'0:01.293',0.52
'0:01.297',0.27
'0:01.301',0.01
'0:01.305',0.01
'0:01.309',0.08
'0:01.313',0.07
'0:01.316',0.28
'0:01.320',1.15
'0:01.324',1.78
'0:01.328',1.12
'0:01.332',0.34
'0:01.336',0.1
'0:01.340',0.17
'0:01.344',0.29
'0:01.348',0.34
'0:01.352',0.39
'0:01.355',0.52
'0:01.359',0.5
'0:01.363',0.33
'0:01.367',-0.08
'0:01.371',-0.67
'0:01.375',-0.93
'0:01.379',-0.97
'0:01.383',-1.11
'0:01.387',-1.54
'0:01.391',-2.03
'0:01.395',-2.27
'0:01.398',-2.3
'0:01.402',-2.35
'0:01.406',-2.57
'0:01.410',-2.79
'0:01.414',-2.69
'0:01.418',-1.71
'0:01.422',0.26
'0:01.426',2.9
'0:01.430',5.47
'0:01.434',6.34
'0:01.438',4.75
'0:01.441',1.7
'0:01.445',-1.22
'0:01.449',-3.15
'0:01.453',-4.12
'0:01.457',-4.33
'0:01.461',-4.14
'0:01.465',-3.87
'0:01.469',-3.57
'0:01.473',-3.34
'0:01.477',-3.1
