'0:00.000',-2.34
'0:00.004',-2.31
'0:00.008',-2.31
'0:00.012',-2.4
'0:00.016',-2.47
'0:00.020',-2.77
'0:00.023',-3.18
'0:00.027',-3.43
'0:00.031',-3.13
'0:00.035',-1.99
'0:00.039',0.02
'0:00.043',2.78
'0:00.047',6.18
'0:00.051',8.78
'0:00.055',7.66
'0:00.059',3.2
'0:00.063',-0.74
'0:00.066',-3.27
'0:00.070',-5.49
'0:00.074',-7.54
'0:00.078',-8.82
'0:00.082',-8.94
'0:00.086',-8.06
'0:00.090',-6.54
'0:00.094',-4.78
'0:00.098',-3.06
'0:00.102',-1.61
'0:00.105',-0.3
'0:00.109',0.53
'0:00.113',1.1
'0:00.117',1.49
'0:00.121',1.85
'0:00.125',2.13
'0:00.129',2.29
'0:00.133',2.39
'0:00.137',2.57
'0:00.141',2.82
'0:00.145',3.06
'0:00.148',3.33
'0:00.152',3.6
'0:00.156',3.77
'0:00.160',4.01
'0:00.164',4.33
'0:00.168',4.46
'0:00.172',4.58
'0:00.176',4.63
'0:00.180',4.49
'0:00.184',4.15
'0:00.188',3.87
'0:00.191',3.73
'0:00.195',3.69
'0:00.199',3.63
'0:00.203',3.43
'0:00.207',3.18
'0:00.211',2.88
'0:00.215',2.57
'0:00.219',2.13
'0:00.223',1.72
'0:00.227',1.32
'0:00.230',0.9
'0:00.234',0.61
'0:00.238',0.64
'0:00.242',0.79
'0:00.246',1.01
'0:00.250',1.03
'0:00.254',0.98
'0:00.258',1.09
'0:00.262',1.34
'0:00.266',1.55
'0:00.270',1.53
'0:00.273',1.25
'0:00.277',0.83
'0:00.281',0.32
'0:00.285',-0.26
'0:00.289',-0.74
'0:00.293',-1.21
'0:00.297',-1.55
'0:00.301',-1.89
'0:00.305',-2.37
'0:00.309',-2.95
'0:00.313',-3.45
'0:00.316',-3.76
'0:00.320',-3.92
'0:00.324',-3.81
'0:00.328',-3.73
'0:00.332',-3.79
'0:00.336',-3.88
'0:00.340',-4.28
'0:00.344',-5.21
'0:00.348',-6.07
'0:00.352',-6.39
'0:00.355',-5.65
'0:00.359',-3.74
'0:00.363',-0.95
'0:00.367',2.71
'0:00.371',6.61
'0:00.375',7.97
'0:00.379',4.52
'0:00.383',-0.27
'0:00.387',-4.16
'0:00.391',-7.46
'0:00.395',-9.93
'0:00.398',-11.1
'0:00.402',-10.85
'0:00.406',-9.67
'0:00.410',-7.87
'0:00.414',-5.71
'0:00.418',-3.74
'0:00.422',-2.14
'0:00.426',-0.9
'0:00.430',-0.7
'0:00.434',-0.7
'0:00.438',-0.7
'0:00.441',-0.7
'0:00.445',-0.7
'0:00.449',-0.7
'0:00.453',-0.7
'0:00.457',0.37
'0:00.461',1.56
'0:00.465',1.95
'0:00.469',2.45
'0:00.473',3.06
'0:00.477',3.31
'0:00.480',3.44
'0:00.484',3.62
'0:00.488',3.75
'0:00.492',4
'0:00.496',4.14
'0:00.500',3.87
'0:00.504',3.58
'0:00.508',3.41
'0:00.512',3.25
'0:00.516',3.03
'0:00.520',2.64
'0:00.523',2.4
'0:00.527',2.35
'0:00.531',2.28
'0:00.535',2.1
'0:00.539',1.97
'0:00.543',1.8
'0:00.547',1.47
'0:00.551',0.94
'0:00.555',0.34
'0:00.559',0.08
'0:00.563',0.13
'0:00.566',0.22
'0:00.570',0.3
'0:00.574',0.44
'0:00.578',0.47
'0:00.582',0.34
'0:00.586',0.18
'0:00.590',0.26
'0:00.594',0.47
'0:00.598',0.52
'0:00.602',0.25
'0:00.605',-0.18
'0:00.609',-0.49
'0:00.613',-0.82
'0:00.617',-1.01
'0:00.621',-1.26
'0:00.625',-1.83
'0:00.629',-2.38
'0:00.633',-2.77
'0:00.637',-3.23
'0:00.641',-3.58
'0:00.645',-3.86
'0:00.648',-3.72
