'0:00.000',-347.9640248
'0:00.004',-622.143959
'0:00.008',-914.3697063
'0:00.012',-1115.493204
'0:00.016',-1225.514451
'0:00.020',-1356.201065
'0:00.023',-1490.671479
'0:00.027',-1521.669529
'0:00.031',-1431.440463
'0:00.035',-1219.838752
'0:00.039',-949.8792095
'0:00.043',-687.6327968
'0:00.047',-340.6874873
'0:00.051',144.3665046
'0:00.055',649.3582094
'0:00.059',839.1303082
'0:00.063',715.8657624
'0:00.066',440.9581745
'0:00.070',362.8081614
'0:00.074',348.6916786
'0:00.078',251.9137294
'0:00.082',156.3000262
'0:00.086',-32.01676514
'0:00.090',-459.7316413
'0:00.094',31.43464214
'0:00.098',425.5319149
'0:00.102',558.9836132
'0:00.105',759.3794569
'0:00.109',887.8831097
'0:00.113',815.6998574
'0:00.117',557.0917135
'0:00.121',225.281602
'0:00.125',9.31396804
'0:00.129',-121.2271153
'0:00.133',-406.9039788
'0:00.137',-659.8364234
'0:00.141',-759.0883954
'0:00.145',-691.4165963
'0:00.148',-539.9190849
'0:00.152',-566.2601508
'0:00.156',-604.0981459
'0:00.160',-587.7987019
'0:00.164',-701.3126874
'0:00.168',-952.0621707
'0:00.172',-1017.114416
'0:00.176',-1202.229531
'0:00.180',-1439.735716
'0:00.184',-1501.731816
'0:00.188',-1176.179527
'0:00.191',196.4665134
'0:00.195',1869.779084
'0:00.199',2024.04168
'0:00.203',944.7856332
'0:00.207',210.7285269
'0:00.211',-108.56594
'0:00.215',-918.5900981
'0:00.219',-1504.787962
'0:00.223',-1265.389877
'0:00.227',-661.7283232
'0:00.230',-108.2748785
'0:00.234',1124.079518
'0:00.238',2999.097709
'0:00.242',3688.476875
'0:00.246',2498.762989
'0:00.250',-133.0151061
'0:00.254',-1174.287627
'0:00.258',-1305.992956
'0:00.262',-1029.193469
'0:00.266',-359.1698926
'0:00.270',136.5078441
'0:00.273',-17.31815933
'0:00.277',-450.1266118
'0:00.281',-565.9690893
'0:00.285',-308.8162529
'0:00.289',-214.803388
'0:00.293',-441.3947667
'0:00.297',-704.0777716
'0:00.301',-730.709899
'0:00.305',-547.4866839
'0:00.309',-521.5822103
'0:00.313',-620.5431208
'0:00.316',-825.1593562
'0:00.320',-1004.30771
'0:00.324',-1074.162471
'0:00.328',-889.7750095
'0:00.332',-828.6520942
'0:00.336',-1014.640394
'0:00.340',-1102.540967
'0:00.344',-1028.174753
'0:00.348',-748.3191198
'0:00.352',-656.6347469
'0:00.355',-782.2277847
'0:00.359',-977.9666444
'0:00.363',-1100.066944
'0:00.367',-1134.848794
'0:00.371',-1201.93847
'0:00.375',-1159.880083
'0:00.379',-1050.004366
'0:00.383',-935.3261344
'0:00.387',-647.9029019
'0:00.391',-346.5087173
'0:00.395',-67.8173298
'0:00.398',233.5768548
'0:00.402',390.1679425
'0:00.406',294.8453008
'0:00.410',182.9321536
'0:00.414',-11.7879908
'0:00.418',-234.4500393
'0:00.422',-152.2251652
'0:00.426',-115.2603545
'0:00.430',-114.969293
'0:00.434',-189.3355066
'0:00.438',-319.2944669
'0:00.441',-386.2386122
'0:00.445',-416.9456006
'0:00.449',-491.8939372
'0:00.453',-577.6115493
'0:00.457',-809.4420351
'0:00.461',-1120.58678
'0:00.465',-1104.869459
'0:00.469',-1228.134005
'0:00.473',-1658.905027
'0:00.477',-2276.828594
'0:00.480',-2669.470559
'0:00.484',-2435.893704
'0:00.488',-1773.001135
'0:00.492',-974.7649678
'0:00.496',-404.8665483
'0:00.500',-95.32264167
'0:00.504',154.4081264
'0:00.508',446.0517507
'0:00.512',530.8961784
'0:00.516',361.6439154
'0:00.520',-293.2444626
'0:00.523',-1085.222808
'0:00.527',-1748.6975
'0:00.531',-1015.222517
'0:00.535',523.1830486
'0:00.539',1751.171523
'0:00.543',1597.49105
'0:00.547',219.0237797
'0:00.551',-119.626277
'0:00.555',-707.8615712
'0:00.559',-944.2035102
'0:00.563',222.8075792
'0:00.566',720.813808
'0:00.570',973.3096603
'0:00.574',1287.947143
'0:00.578',1623.977646
'0:00.582',1540.879588
'0:00.586',1408.446605
'0:00.590',1565.183223
'0:00.594',1368.862241
'0:00.598',828.3610327
'0:00.602',393.2240883
'0:00.605',159.938295
'0:00.609',304.7413919
'0:00.613',432.0807987
'0:00.617',588.9629479
'0:00.621',1007.072794
'0:00.625',1201.93847
'0:00.629',905.6378613
'0:00.633',484.9084612
'0:00.637',-12.22458305
'0:00.641',-68.1083913
'0:00.645',225.5726635
'0:00.648',578.9213261
'0:00.652',570.9171348
'0:00.656',331.2279885
'0:00.660',245.8014378
'0:00.664',457.6942108
'0:00.668',512.8503653
'0:00.672',471.3741014
'0:00.676',433.9726984
'0:00.680',364.5545304
'0:00.684',364.4089996
'0:00.688',438.7752132
'0:00.691',393.951742
'0:00.695',239.2525541
'0:00.699',103.326833
'0:00.703',55.7382775
'0:00.707',42.78604069
'0:00.711',-39.29330267
'0:00.715',-137.0899671
'0:00.719',-62.72375353
'0:00.723',28.37849638
'0:00.727',85.86314288
'0:00.730',203.4519894
'0:00.734',318.2757517
'0:00.738',472.3928166
'0:00.742',634.5140728
