'0:00.000',-0.16
'0:00.008',-0.21
'0:00.016',-0.16
'0:00.023',-0.19
'0:00.031',-0.14
'0:00.039',-0.22
'0:00.047',-0.2
'0:00.055',-0.18
'0:00.063',-0.16
'0:00.070',-0.18
'0:00.078',-0.17
'0:00.086',-0.14
'0:00.094',-0.1
'0:00.102',-0.19
'0:00.109',-0.19
'0:00.117',-0.16
'0:00.125',-0.15
'0:00.133',-0.16
'0:00.141',-0.19
'0:00.148',-0.14
'0:00.156',-0.19
'0:00.164',-0.13
'0:00.172',-0.12
'0:00.180',-0.14
'0:00.188',-0.06
'0:00.195',-0.05
'0:00.203',0.03
'0:00.211',0.04
'0:00.219',0.08
'0:00.227',0.08
'0:00.234',0.06
'0:00.242',0.06
'0:00.250',0.1
'0:00.258',0.13
'0:00.266',0.1
'0:00.273',-0.03
'0:00.281',-0.06
'0:00.289',-0.1
'0:00.297',-0.08
'0:00.305',-0.06
'0:00.313',-0.06
'0:00.320',-0.07
'0:00.328',-0.06
'0:00.336',-0.08
'0:00.344',-0.08
'0:00.352',-0.07
'0:00.359',-0.05
'0:00.367',0.13
'0:00.375',0.84
'0:00.383',1.79
'0:00.391',1.28
'0:00.398',0
'0:00.406',-2.25
'0:00.414',-1.09
'0:00.422',-0.96
'0:00.430',-0.2
'0:00.438',-0.17
'0:00.445',-0.15
'0:00.453',-0.17
'0:00.461',-0.16
'0:00.469',-0.09
'0:00.477',-0.12
'0:00.484',-0.08
'0:00.492',-0.12
'0:00.500',-0.13
'0:00.508',-0.1
'0:00.516',-0.19
'0:00.523',-0.1
'0:00.531',-0.18
'0:00.539',-0.1
'0:00.547',-0.12
'0:00.555',-0.08
'0:00.563',-0.05
'0:00.570',-0.02
'0:00.578',-0.02
'0:00.586',0.02
'0:00.594',0
'0:00.602',0.05
'0:00.609',0.17
'0:00.617',0
'0:00.625',0.11
'0:00.633',0.18
'0:00.641',0.11
'0:00.648',0.14
'0:00.656',0.13
'0:00.664',0.16
'0:00.672',0.18
'0:00.680',0.18
'0:00.688',0.14
'0:00.695',0.18
'0:00.703',0.01
'0:00.711',-0.02
'0:00.719',-0.04
'0:00.727',-0.11
'0:00.734',-0.12
'0:00.742',-0.18
'0:00.750',-0.19
'0:00.758',-0.21
'0:00.766',-0.14
'0:00.773',-0.24
'0:00.781',-0.21
'0:00.789',-0.22
'0:00.797',-0.16
'0:00.805',-0.23
'0:00.813',-0.21
'0:00.820',-0.15
'0:00.828',-0.13
'0:00.836',-0.17
'0:00.844',-0.13
'0:00.852',-0.09
'0:00.859',-0.1
'0:00.867',-0.02
'0:00.875',-0.14
'0:00.883',-0.09
'0:00.891',-0.03
'0:00.898',-0.07
'0:00.906',-0.1
'0:00.914',-0.05
'0:00.922',-0.05
'0:00.930',-0.03
'0:00.938',-0.01
'0:00.945',0.02
'0:00.953',-0.04
'0:00.961',-0.02
'0:00.969',-0.05
'0:00.977',-0.07
'0:00.984',-0.05
'0:00.992',-0.08
'0:01.000',-0.09
'0:01.008',-0.06
'0:01.016',-0.11
'0:01.023',-0.1
'0:01.031',-0.13
'0:01.039',-0.11
'0:01.047',-0.13
'0:01.055',-0.09
'0:01.063',-0.11
'0:01.070',-0.1
'0:01.078',-0.04
'0:01.086',-0.06
'0:01.094',-0.03
'0:01.102',-0.04
'0:01.109',-0.02
'0:01.117',-0.04
'0:01.125',-0.02
'0:01.133',0.05
'0:01.141',0.11
'0:01.148',0.11
'0:01.156',0.2
'0:01.164',0.14
'0:01.172',0.13
'0:01.180',0.09
'0:01.188',0.12
'0:01.195',0.15
'0:01.203',0.08
'0:01.211',0.01
'0:01.219',-0.03
'0:01.227',-0.07
'0:01.234',-0.11
'0:01.242',-0.09
'0:01.250',-0.08
'0:01.258',-0.12
'0:01.266',-0.17
'0:01.273',-0.16
'0:01.281',-0.18
'0:01.289',-0.17
'0:01.297',-0.2
'0:01.305',-0.13
'0:01.313',-0.05
'0:01.320',0.53
'0:01.328',0.88
'0:01.336',-0.11
'0:01.344',-1.34
'0:01.352',-1.53
'0:01.359',-1.91
'0:01.367',-0.45
'0:01.375',-0.23
'0:01.383',-0.06
'0:01.391',-0.02
'0:01.398',0.01
'0:01.406',0.02
'0:01.414',0.03
'0:01.422',0.02
'0:01.430',-0.03
'0:01.438',-0.01
'0:01.445',-0.02
'0:01.453',0.06
'0:01.461',0.04
'0:01.469',0.08
'0:01.477',0.1
'0:01.484',0.08
'0:01.492',0.1
'0:01.500',0.06
'0:01.508',0.1
'0:01.516',0.15
'0:01.523',0.14
'0:01.531',0.2
'0:01.539',0.23
'0:01.547',0.25
'0:01.555',0.29
'0:01.563',0.38
'0:01.570',0.41
'0:01.578',0.43
'0:01.586',0.48
'0:01.594',0.54
'0:01.602',0.54
'0:01.609',0.57
'0:01.617',0.52
'0:01.625',0.5
'0:01.633',0.4
'0:01.641',0.33
'0:01.648',0.16
'0:01.656',0.09
'0:01.664',0.01
'0:01.672',-0.02
'0:01.680',-0.06
'0:01.688',-0.14
'0:01.695',0.4
'0:01.703',0.44
'0:01.711',0.3
'0:01.719',0.15
'0:01.727',0.07
'0:01.734',0.07
'0:01.742',0.06
'0:01.750',0
'0:01.758',0.03
'0:01.766',0.05
'0:01.773',0.01
'0:01.781',0.02
'0:01.789',0.01
'0:01.797',0
'0:01.805',0.01
'0:01.813',-0.01
'0:01.820',-0.03
'0:01.828',0
'0:01.836',-0.03
'0:01.844',-0.01
'0:01.852',0.04
'0:01.859',0
'0:01.867',0.01
'0:01.875',0.01
'0:01.883',0.04
'0:01.891',0.03
'0:01.898',0.02
'0:01.906',0.03
'0:01.914',-0.01
'0:01.922',-0.01
'0:01.930',0.03
'0:01.938',0.02
'0:01.945',-0.01
'0:01.953',-0.01
'0:01.961',0
'0:01.969',-0.03
'0:01.977',0.03
'0:01.984',-0.01
'0:01.992',0.02
'0:02.000',0.06
'0:02.008',0.04
'0:02.016',0.04
'0:02.023',0.02
'0:02.031',0
'0:02.039',0
'0:02.047',0.01
'0:02.055',0.05
'0:02.063',0.09
'0:02.070',0.1
'0:02.078',0.11
'0:02.086',0.14
'0:02.094',0.1
'0:02.102',0.09
'0:02.109',0.1
'0:02.117',0.11
'0:02.125',0.05
'0:02.133',-0.03
'0:02.141',-0.04
'0:02.148',-0.07
'0:02.156',-0.07
'0:02.164',-0.07
'0:02.172',-0.09
'0:02.180',-0.11
'0:02.188',-0.11
'0:02.195',-0.18
'0:02.203',-0.08
'0:02.211',0.04
'0:02.219',0.53
'0:02.227',1.05
'0:02.234',1.03
'0:02.242',0.96
'0:02.250',-0.03
'0:02.258',-0.76
'0:02.266',-0.72
'0:02.273',-0.71
'0:02.281',-0.75
'0:02.289',-0.06
'0:02.297',-0.02
'0:02.305',-0.05
'0:02.313',-0.05
'0:02.320',-0.04
'0:02.328',-0.05
'0:02.336',-0.03
'0:02.344',0.01
'0:02.352',0.03
'0:02.359',0.05
'0:02.367',0.05
'0:02.375',0.05
'0:02.383',0.1
'0:02.391',0.11
'0:02.398',0.12
'0:02.406',0.14
'0:02.414',0.13
'0:02.422',0.2
'0:02.430',0.22
'0:02.438',0.25
'0:02.445',0.29
'0:02.453',0.26
'0:02.461',0.28
'0:02.469',0.31
'0:02.477',0.32
'0:02.484',0.32
'0:02.492',0.37
'0:02.500',0.37
'0:02.508',0.41
'0:02.516',0.45
'0:02.523',0.46
'0:02.531',0.48
'0:02.539',0.46
'0:02.547',0.46
'0:02.555',0.4
'0:02.563',0.34
'0:02.570',0.25
'0:02.578',0.19
'0:02.586',0.14
'0:02.594',0.12
'0:02.602',0.12
'0:02.609',0.11
'0:02.617',0.1
'0:02.625',0.09
'0:02.633',0.08
'0:02.641',0.08
'0:02.648',0.06
'0:02.656',0.07
'0:02.664',0.05
'0:02.672',0.06
'0:02.680',0.01
'0:02.688',0.01
'0:02.695',0.01
'0:02.703',0.01
'0:02.711',-0.11
'0:02.719',0.07
'0:02.727',0.12
'0:02.734',0.1
'0:02.742',0.14
'0:02.750',0.06
